CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,CLTV,Churn Reason,Churn Value
8800-JOOCF,1.0,United States,California,Tecopa,92389.0,"35.824572, -116.274755",35.824572,-116.274755,Female,No,No,Yes,12.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,966.55,4621.0,,0.0
2430-USGXP,1.0,United States,California,Santa Fe Springs,90670.0,"33.933565, -118.062611",33.933565,-118.062611,Male,No,Yes,No,24.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,2391.8,4766.0,Lack of affordable download/upload speed,1.0
0419-YAAPX,1.0,United States,California,Grass Valley,95949.0,"39.099204, -121.137962",39.099204,-121.137962,Male,No,Yes,No,49.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,4696.0,,0.0
9970-QBCDA,1.0,United States,California,March Air Reserve Base,92518.0,"33.888323, -117.277533",33.888323,-117.277533,Female,No,No,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,129.55,5387.0,,0.0
9367-OIUXP,1.0,United States,California,Laton,93242.0,"36.444232, -119.718285",36.444232,-119.718285,Male,No,No,No,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,73.05,4676.0,,0.0
0491-KAPQG,1.0,United States,California,Pine Valley,91962.0,"32.800671, -116.483363",32.800671,-116.483363,Male,No,No,No,21.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.7,1558.7,2071.0,,0.0
8382-SHQEH,1.0,United States,California,Rancho Cucamonga,91739.0,"34.133809, -117.523724",34.133809,-117.523724,Female,No,Yes,No,8.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,764.95,2656.0,Long distance charges,1.0
5569-OUICF,1.0,United States,California,Santee,92071.0,"32.847336, -116.997605",32.847336,-116.997605,Female,Yes,Yes,No,28.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.3,2812.2,4994.0,Competitor offered more data,1.0
3494-JCHRQ,1.0,United States,California,Van Nuys,91411.0,"34.17847, -118.459472",34.17847,-118.459472,Male,No,No,No,,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,70.05,2699.0,Attitude of support person,1.0
0384-LPITE,1.0,United States,California,Los Angeles,90041.0,"34.137412, -118.207607",34.137412,-118.207607,Male,No,No,No,40.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.05,2511.55,2290.0,,0.0
5799-JRCZO,1.0,United States,California,North San Juan,95960.0,"39.423046, -120.984472",39.423046,-120.984472,Female,No,No,Yes,63.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1215.1,4370.0,,0.0
8144-DGHXP,1.0,United States,California,Gridley,95948.0,"39.346898, -121.759537",39.346898,-121.759537,Female,No,No,No,54.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,80.6,4299.95,4231.0,,0.0
3727-OWVYD,1.0,United States,California,Campo,91906.0,"32.673483, -116.472863",32.673483,-116.472863,Male,No,,No,35.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,61.2,2021.2,2075.0,,0.0
3208-YPIOE,1.0,United States,California,La Mesa,91942.0,"32.782501, -117.01611",32.782501,-117.01611,Male,No,No,No,39.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,,No,Electronic check,75.25,3017.65,4696.0,Competitor made better offer,1.0
2277-AXSDC,1.0,United States,California,El Centro,92243.0,"32.770393, -115.60915",32.770393,-115.60915,Female,No,No,No,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,624.15,4691.0,,0.0
3196-NVXLZ,1.0,United States,California,Orange Cove,93646.0,"36.633498, -119.298895",36.633498,-119.298895,Female,No,No,No,25.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,,Yes,Mailed check,84.6,2088.05,4874.0,,0.0
5393-RXQSZ,1.0,United States,California,Taft,93268.0,"35.184837, -119.402525",35.184837,-119.402525,Male,No,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.6,79.6,2199.0,Attitude of support person,1.0
5760-WRAHC,1.0,United States,California,Fontana,92336.0,"34.136367, -117.460803",34.136367,-117.460803,Female,Yes,No,No,22.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.75,1545.4,3509.0,,0.0
0406-BPDVR,1.0,United States,California,Visalia,93277.0,"36.303793, -119.375646",36.303793,-119.375646,Female,Yes,Yes,No,54.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.5,5373.1,6405.0,Lack of affordable download/upload speed,1.0
9948-YPTDG,1.0,United States,California,San Rafael,94903.0,"38.018065, -122.546024",38.018065,-122.546024,Male,No,Yes,No,38.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,3013.05,2405.0,Competitor offered more data,1.0
5202-IVJNU,1.0,United States,California,Crockett,94525.0,"38.049292, -122.228415",38.049292,-122.228415,Female,No,No,Yes,39.0,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),30.1,1131.3,3106.0,Network reliability,1.0
1406-PUQVY,1.0,United States,California,Madison,95653.0,"38.674276, -121.961866",38.674276,-121.961866,Male,No,No,Yes,1.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,3239.0,,0.0
1841-YSJGV,1.0,United States,California,South El Monte,91733.0,"34.04622, -118.053753",34.04622,-118.053753,Male,No,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.95,7852.4,6258.0,,0.0
2303-PJYHN,1.0,United States,California,Los Angeles,90015.0,"34.039224, -118.266293",34.039224,-118.266293,Female,No,Yes,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.85,52,4107.0,,0.0
8818-XYFCQ,1.0,United States,California,Walnut Creek,94598.0,"37.916648, -122.008483",37.916648,-122.008483,Male,No,Yes,No,32.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.55,3204.65,5026.0,Competitor made better offer,1.0
6319-IEJWJ,1.0,United States,California,Camarillo,93012.0,"34.205504, -118.993111",34.205504,-118.993111,Male,No,Yes,No,20.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.2,1776.55,2058.0,Moved,1.0
6060-QBMGV,1.0,United States,California,Pasadena,91106.0,"34.139402, -118.128658",34.139402,-118.128658,Male,No,Yes,No,70.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1433.8,4442.0,,0.0
4567-AKPIA,1.0,United States,California,Canyon Dam,95923.0,"40.171312, -121.120605",40.171312,-121.120605,Female,No,Yes,Yes,41.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.1,4454.25,4854.0,,0.0
2982-VPSGI,1.0,United States,California,South Pasadena,91030.0,"34.110444, -118.156957",34.110444,-118.156957,Female,No,Yes,No,11.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,1078.9,2120.0,Competitor made better offer,1.0
8993-IZEUX,1.0,United States,California,Adin,96006.0,"41.171578, -120.913161",41.171578,-120.913161,Male,No,No,No,7.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.15,488.65,4320.0,,0.0
9150-HEPMB,1.0,United States,California,Corona,92882.0,"33.819385, -117.600213",33.819385,-117.600213,Male,No,No,No,56.0,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,52.7,3019.7,4753.0,,0.0
6518-LGAOV,1.0,United States,California,South Lake Tahoe,96150.0,"38.911577, -120.106169",38.911577,-120.106169,Female,No,Yes,No,38.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,4026.4,2341.0,Attitude of service provider,1.0
0617-FHSGK,1.0,United States,California,Rancho Cordova,95670.0,"38.602723, -121.279913",38.602723,-121.279913,Male,No,No,No,49.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.2,3678.3,5283.0,Extra data charges,1.0
5931-FLJJF,1.0,United States,California,Midway City,92655.0,"33.744439, -117.98588",33.744439,-117.98588,Male,Yes,Yes,No,7.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.1,467.55,3669.0,Attitude of service provider,1.0
2799-ARNLO,1.0,United States,California,Bonsall,92003.0,"33.290907, -117.202895",33.290907,-117.202895,Female,Yes,Yes,No,5.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,341.6,5437.0,,0.0
0114-PEGZZ,1.0,United States,California,Round Mountain,96084.0,"40.923558, -122.059933",40.923558,-122.059933,Female,No,No,No,33.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.55,3645.5,4800.0,,0.0
7526-BEZQB,1.0,United States,California,Lawndale,90260.0,"33.88856, -118.351813",33.88856,-118.351813,Male,No,No,No,12.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1148.1,2577.0,Lack of self-service on Website,1.0
0691-IFBQW,1.0,United States,California,Biola,93606.0,"36.798882, -120.019511",36.798882,-120.019511,Female,Yes,No,No,46.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,4874.8,2403.0,Competitor made better offer,1.0
7252-NTGSS,1.0,United States,California,Redondo Beach,90277.0,"33.830453, -118.384565",33.830453,-118.384565,Female,No,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,4131.0,,0.0
2371-JQHZZ,1.0,United States,California,Bakersfield,93307.0,"35.280113, -118.962329",35.280113,-118.962329,Male,No,Yes,No,24.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.0,2248.05,5886.0,,0.0
3934-HXCFZ,1.0,United States,California,Pinecrest,95364.0,"38.224869, -119.755729",38.224869,-119.755729,Male,No,Yes,No,23.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.25,2186.4,5338.0,Service dissatisfaction,1.0
8943-URTMR,1.0,United States,California,Lawndale,90260.0,"33.88856, -118.351813",33.88856,-118.351813,Female,No,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.65,152.7,5082.0,Lack of affordable download/upload speed,1.0
2573-GYRUU,1.0,United States,California,San Miguel,93451.0,"35.886767, -120.608661",35.886767,-120.608661,Male,Yes,Yes,No,48.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.05,4370.75,3594.0,,0.0
1498-DQNRX,1.0,United States,California,Westwood,96137.0,"40.271535, -121.018087",40.271535,-121.018087,Female,No,Yes,No,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,573.05,2712.0,,0.0
1455-HFBXA,1.0,United States,California,Bethel Island,94511.0,"38.050558, -121.646924",38.050558,-121.646924,Male,No,Yes,No,52.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,4627.8,6069.0,,0.0
0401-WDBXM,1.0,United States,California,San Jose,95118.0,"37.255479, -121.889838",37.255479,-121.889838,Male,No,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.55,7542.25,4331.0,,0.0
8587-XYZSF,1.0,United States,California,Bellflower,90706.0,"33.887676, -118.127289",33.887676,-118.127289,Male,No,No,No,67.0,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,6064.0,,0.0
8155-IBNHG,1.0,United States,California,San Diego,92103.0,"32.747484, -117.166877",32.747484,-117.166877,Female,No,Yes,No,24.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.4,1747.85,2325.0,Attitude of support person,1.0
3669-WHAFY,1.0,United States,California,Whittier,90604.0,"33.929704, -118.01208",33.929704,-118.01208,Female,No,Yes,No,71.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.15,8078.1,4144.0,,0.0
0732-OCQOC,1.0,United States,California,Death Valley,92328.0,"36.27688, -117.033326",36.27688,-117.033326,Female,No,Yes,No,52.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.05,1270.25,5674.0,,0.0
8152-VETUR,1.0,United States,California,Bishop,93514.0,"37.04584, -118.397236",37.04584,-118.397236,Female,No,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),97.7,6869.7,5406.0,,0.0
0337-CNPZE,1.0,United States,California,Los Angeles,90033.0,"34.050198, -118.210946",34.050198,-118.210946,Female,No,No,No,41.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,,Yes,Electronic check,106.3,4443.45,5383.0,Price too high,1.0
5699-BNCAS,1.0,United States,California,Valley Center,92082.0,"33.25283, -116.986079",33.25283,-116.986079,Male,Yes,No,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.65,1766.75,4788.0,,0.0
7742-MYPGI,1.0,United States,California,Cobb,95426.0,"38.838088, -122.73203",38.838088,-122.73203,Female,No,Yes,Yes,6.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,48.8,297.35,4538.0,,0.0
0670-ANMUU,1.0,United States,California,Chino Hills,91709.0,"33.942895, -117.725644",33.942895,-117.725644,Male,No,No,No,71.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),97.65,6687.85,5319.0,,0.0
7235-NXZCP,1.0,United States,California,Hornbrook,96044.0,"41.962127, -122.527696",41.962127,-122.527696,Male,Yes,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,5378.0,Competitor made better offer,1.0
9107-UKCKY,1.0,United States,California,Carpinteria,93013.0,"34.441398, -119.513163",34.441398,-119.513163,Male,No,Yes,No,61.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,79.8,4914.8,6432.0,,0.0
5073-WXOYN,1.0,United States,California,Belmont,94002.0,"37.509366, -122.306132",37.509366,-122.306132,Female,No,No,No,60.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.8,3027.4,4941.0,Competitor offered more data,1.0
1552-CZCLL,1.0,United States,California,Descanso,91916.0,"32.912664, -116.635387",32.912664,-116.635387,Female,No,Yes,Yes,55.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.0,1087.25,4277.0,,0.0
2916-BQZLN,1.0,United States,California,Reseda,91335.0,"34.200175, -118.540958",34.200175,-118.540958,Male,No,No,No,19.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,1651.95,5157.0,,0.0
0281-CNTZX,1.0,United States,California,Pescadero,94060.0,"37.22565, -122.297533",37.22565,-122.297533,Male,No,Yes,No,63.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.95,1234.8,5151.0,,0.0
3583-EKAPL,1.0,United States,California,Redlands,92373.0,"34.003243, -117.138286",34.003243,-117.138286,Male,No,No,No,1.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55,4877.0,Competitor had better devices,1.0
3138-BKYAV,1.0,United States,California,Kerman,93630.0,"36.727418, -120.123526",36.727418,-120.123526,Male,No,No,No,6.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,489.45,4694.0,Attitude of service provider,1.0
1285-OKIPP,1.0,United States,California,Mission Hills,91345.0,"34.266389, -118.459744",34.266389,-118.459744,Male,No,No,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,3394.0,Lack of self-service on Website,1.0
4250-FDVOU,1.0,United States,California,Woodland,95695.0,"38.71967, -121.862416",38.71967,-121.862416,Female,No,No,No,6.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.25,389.1,4110.0,Lack of self-service on Website,1.0
9313-CDOGY,1.0,United States,California,Imperial Beach,91932.0,"32.579134, -117.119009",32.579134,-117.119009,Male,No,Yes,Yes,38.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,717.3,3854.0,,0.0
5832-EXGTT,1.0,United States,California,Burbank,91501.0,"34.188339, -118.300942",34.188339,-118.300942,Male,No,Yes,Yes,29.0,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.2,1834.15,5517.0,,0.0
6651-RLGGM,1.0,United States,California,Galt,95632.0,"38.274451, -121.259201",38.274451,-121.259201,Male,No,Yes,Yes,67.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.3,1688.9,6066.0,,0.0
5651-CPDND,1.0,United States,California,San Leandro,94578.0,"37.704384, -122.126703",37.704384,-122.126703,Male,No,No,No,10.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.0,492.1,3903.0,,0.0
3452-GWUIN,1.0,United States,California,Raisin City,93652.0,"36.594542, -119.905245",36.594542,-119.905245,Female,Yes,Yes,No,19.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.95,1760.25,5316.0,,0.0
5756-JYOJT,1.0,United States,California,Santa Ana,92706.0,"33.765893, -117.881533",33.765893,-117.881533,Female,No,No,No,11.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),64.9,697.25,3206.0,,0.0
1496-GGSUK,1.0,United States,California,Fulton,95439.0,"38.493888, -122.777141",38.493888,-122.777141,Female,Yes,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,25.7,4095.0,Attitude of service provider,1.0
8197-BFWVU,1.0,United States,California,Lake Isabella,93240.0,"35.607875, -118.466318",35.607875,-118.466318,Female,No,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.25,6688.95,5197.0,,0.0
5915-ANOEI,1.0,United States,California,,93212.0,"36.04533, -119.532424",36.04533,-119.532424,Male,No,Yes,No,70.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,79.15,5536.5,4408.0,,0.0
,1.0,United States,California,Sloughhouse,95683.0,"38.470423, -121.114897",38.470423,-121.114897,Female,No,Yes,No,15.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.3,1308.4,4003.0,Competitor had better devices,1.0
5312-TSZVC,1.0,United States,California,Hyampom,96046.0,"40.648024, -123.465088",40.648024,-123.465088,Female,No,No,No,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,270.6,4818.0,,0.0
3413-BMNZE,1.0,United States,California,Los Angeles,90037.0,"34.002642, -118.287596",34.002642,-118.287596,Male,Yes,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.25,45.25,3144.0,,0.0
9711-FJTBX,1.0,United States,California,Pittsburg,94565.0,"38.006047, -121.916834",38.006047,-121.916834,Male,No,Yes,Yes,56.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.85,4793.8,5058.0,,0.0
7030-FZTFM,1.0,United States,California,Gonzales,93926.0,"36.52588, -121.396719",36.52588,-121.396719,Male,No,Yes,Yes,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.9,7922.75,6444.0,,0.0
